DEPTH,RHOB,DT,GR,AI,AIR,PHIE,label,AILP,AIRLP,RHOBLP,GRLP,PHIELP
569.25,1946.7683,510.2197,55.3416,3815538.75,-53397.0625,0.4395,3,3961873.7316279355,-61826.80694224875,2040.0654604735382,60.182150727186404,0.38261484717837446
569.4,1980.9639,511.9811,54.7621,3869480.0,-53397.0625,0.4182,3,3962056.6527546733,-62876.415754709946,2040.5228707704143,60.55709436941136,0.3823233275645779
569.55,2030.037,509.2798,55.3793,3986102.75,-53397.0625,0.3875,3,3962209.039049843,-63981.33414451615,2041.1056982753387,60.95833915086194,0.381954050744892
569.7,1994.5503,512.7852,55.6421,3890460.75,-53397.0625,0.4097,3,3962325.49491384,-65141.83912833095,2041.8120602767435,61.38390039697518,0.3815082331571008
569.85,1974.4174,523.0272,56.2847,3775021.5,-56408.9336,0.4223,3,3962400.4558472275,-66357.85368874345,2042.638916928025,61.83157626181242,0.38098780862357756
570.0,1997.6431,522.5881,58.774,3822625.5,-71506.1016,0.4077,3,3962428.252123615,-67628.94212597248,2043.5821001366407,62.29896489090765,0.38039540993874255
570.15,2005.7833,526.8535,59.7161,3807095.25,-87512.6562,0.4027,3,3962403.1756342556,-68954.30635275049,2044.6363530877845,62.783483221932656,0.37973434386017324
570.3,1997.6338,524.324,61.8146,3810069.25,-87512.6562,0.4077,3,3962319.549470065,-70332.78319999184,2045.795380080259,63.28238725255583,0.37900855970812586
570.45,2002.0121,516.7741,62.6038,3874116.0,-87512.6562,0.405,3,3962171.7997740153,-71762.84279834396,2047.051906255578,63.79279359340328,0.3782226118384311
570.6,2006.4581,513.5844,63.4566,3906870.25,-87512.6562,0.4022,3,3961954.5293643833,-73242.58809745326,2048.3977467074897,64.31170211426819,0.37738161631220324
570.75,1997.4711,519.3736,66.8192,3845871.25,-87512.6562,0.4078,3,3961662.5925975502,-74769.75558077234,2049.8238843688837,64.83601948372767,0.3764912021419868
570.9,2040.9536,525.9556,70.7478,3880456.25,-87512.6562,0.3806,3,3961291.170908305,-76341.71722901618,2051.3205559872317,65.36258339617132,0.3755574575472988
571.05,2065.6335,527.7732,70.7478,3913854.5,-87512.6562,0.3652,3,3960835.8484364813,-77955.48377997619,2052.877345419171,65.88818727596153,0.3745868717024531
571.2,2093.6799,529.2294,70.6845,3956113.75,-87512.6562,0.3477,3,3960292.687121726,-79607.7093263619,2054.4832834003705,66.40960524605626,0.37358627250554816
571.35,2110.6333,525.6755,69.7464,4015175.25,-87512.6562,0.3371,3,3959658.300623696,-81294.69728670592,2056.126952879275,66.92361714793348,0.3725627609390709
571.5,2079.7114,510.9659,67.3371,4070157.25,-87512.6562,0.3565,3,3958929.926403649,-83012.40777718966,2057.796598943404,67.42703340105022,0.37152364262926046
571.65,2084.7141,512.1401,67.3371,4070603.0,-87512.6562,0.3533,3,3958105.495285791,-84756.46640458664,2059.4802423153697,67.91671949331986,0.37047635724276123
571.8,2081.6399,516.6375,67.3539,4029208.0,-87512.6562,0.3553,3,3957183.69780333,-86522.17449243947,2061.1657953533313,68.38961989915357,0.36942840638479746
571.95,2087.3999,518.809,69.7602,4023445.5,-87512.6562,0.3516,3,3956164.046625563,-88304.52074415504,2062.8411794577255,68.84278122842208,0.36838728068280113
572.1,2062.8608,519.4335,70.0254,3971366.75,-87512.6562,0.367,3,3955046.9343589516,-90098.19433798942,2064.494442763203,69.27337441817697,0.3673603867528426
572.25,2056.3718,520.1777,70.0271,3953210.5,-87512.6562,0.371,3,3953833.686017779,-91897.59943997042,2066.1138769822314,69.67871578903485,0.3663549747531311
572.4,2040.7419,521.4727,70.0271,3913425.0,-87512.6562,0.3808,3,3952526.605469087,-93696.87111174752,2067.688132265026,70.056286799668,0.36537806722910565
572.55,2048.0522,523.0416,69.7744,3915657.75,-87512.6562,0.3762,3,3951129.0151727255,-95489.89258124099,2069.206328949618,70.40375234574384,0.3644363899481284
572.7,2055.9172,521.6374,69.7586,3941282.25,-87512.6562,0.3713,3,3949645.2885610373,-97270.31383486123,2070.6581650959815,70.71897746378212,0.36353630540849025
572.85,2072.0269,520.6795,69.7585,3979472.5,-87512.6562,0.3612,3,3948080.87443425,-99031.57148106152,2072.0340187292645,71.00004231561422,0.3626837496873796
573.0,2098.0676,517.662,70.7412,4053015.5,-87512.6562,0.3449,3,3946442.312787275,-100766.9098261495,2073.3250437591746,71.24525534528371,0.3618841732657502
573.15,2094.312,520.8273,72.9106,4021163.25,-87512.6562,0.3473,3,3944737.2415312445,-102469.4030946942,2074.5232585950766,71.45316451716333,0.3611424864348205
573.3,2070.7722,524.6165,73.7416,3947277.5,-87512.6562,0.362,3,3942974.393628842,-104131.97871859936,2075.6216265390767,71.6225665616174,0.3604630098494716
573.45,2052.2239,531.139,73.9665,3863966.25,-87512.6562,0.3736,3,3941163.5842262837,-105747.44161103846,2076.614127111742,71.75251417254312,0.3598494307483849
573.6,2070.5903,535.3014,74.3103,3868063.0,-87512.6562,0.3621,3,3939315.687436368,-107308.49933403177,2077.495817546541,71.84232111941098,0.3593047653097516
573.75,2074.1492,538.1709,75.8887,3854088.25,-92084.6797,0.3599,3,3937442.6025058734,-108807.78806155376,2078.262883778903,71.89156525482493,0.3588313275552212
573.9,2076.4795,538.3394,77.4892,3857195.0,-117754.9453,0.3585,3,3935557.2091862853,-110237.89923375101,2078.9126803531994,71.90008941696769,0.35843070515389774
574.05,2089.532,537.1675,77.8029,3889924.0,-123916.8906,0.3503,3,3933673.31221883,-111591.40679218617,2079.4437587750267,71.86800024442152,0.35810374241318893
574.2,2091.4431,535.4855,77.8029,3905701.0,-123916.8906,0.3491,3,3931805.5749425143,-112860.89488104735,2079.8558839461016,71.79566493859365,0.3578505306747493
574.35,2096.1235,532.1427,77.7702,3939081.5,-123916.8906,0.3462,3,3929969.442136638,-114038.98589502228,2080.150038433827,71.68370602617372,0.3576704062622771
574.5,2092.1528,531.3285,77.4157,3937589.25,-123916.8906,0.3486,3,3928181.0523160845,-115118.36875106738,2080.3284144461522,71.53299419055627,0.35756195605418223
574.65,2092.2605,531.6963,73.4946,3935066.5,-123916.8906,0.3486,3,3926457.1398077086,-116091.82725863717,2080.394393503566,71.34463925683286,0.3575230306788654
574.8,2097.7666,531.2769,71.4013,3948543.25,-123916.8906,0.3451,3,3924814.927048154,-116952.26846110872,2080.3525139227877,71.11997942966794,0.35755076525424917
574.95,2105.6084,530.77,70.7011,3967086.0,-123916.8906,0.3403,3,3923272.0076564103,-117692.75082015488,2080.2084263497404,70.86056889699543,0.3576416075170368
575.1,2107.1555,530.8588,69.7288,3969334.25,-123916.8906,0.3393,3,3921846.2209472284,-118306.51211469622,2079.9688377015214,70.56816392490086,0.3577913531116898
575.25,2084.4414,531.6331,66.7297,3920858.5,-123916.8906,0.3535,3,3920555.51866287,-118786.99692679424,2079.6414439971727,70.24470758018649,0.3579951877350757
575.4,2054.7173,532.8651,64.9727,3856017.25,-123916.8906,0.3721,3,3919417.824809201,-119127.88358844243,2079.234852673812,69.89231322687496,0.35824773576090185
575.55,2049.3647,534.8563,64.767,3831620.75,-123916.8906,0.3754,3,3918450.8895867765,-119323.11046565825,2078.75849509684,69.51324695121545,0.35854311489918345
575.7,2071.6189,535.7466,65.1137,3866789.0,-123916.8906,0.3615,3,3917672.1385068893,-119366.90145955762,2078.222530079302,69.10990907656397,0.35887499638079917
575.85,2082.0632,532.9778,66.3265,3906530.5,-123916.8906,0.355,3,3917098.5178753734,-119253.79060818028,2077.6377393248135,68.68481493477323,0.3592366700963859
576.0,2073.2024,528.6421,68.0209,3921764.25,-123916.8906,0.3605,3,3916746.3379118294,-118978.6456776984,2077.0154157996535,68.24057506441869,0.35962111406308744
576.15,2059.689,525.2565,68.778,3921292.75,-123916.8906,0.3689,3,3916631.1148476303,-118536.69063724403,2076.367246121687,67.77987500829776,0.3600210675426257
576.3,2061.1646,522.2539,68.778,3946750.5,-123916.8906,0.368,3,3916767.4134114906,-117923.52691789126,2075.7051881257235,67.3054548831738,0.3604291070903803
576.45,2072.6072,522.5975,66.6574,3965984.75,-123916.8906,0.3609,3,3917168.69116544,-117135.15336327934,2075.041344825923,66.82008889371448,0.3608377247781787
576.6,2081.2588,527.541,63.7802,3945308.5,-123916.8906,0.3555,3,3917847.1461956427,-116167.9847869145,2074.3878360451695,66.32656496003098,0.36123940780376823
576.75,2079.7246,530.9733,62.8568,3916823.0,-123916.8906,0.3564,3,3918813.569690652,-115018.86905928222,2073.7566690182634,65.82766462420669,0.36162671867788176
576.9,2079.3806,531.45,62.637,3912652.5,-123916.8906,0.3566,3,3920077.204953477,-113685.10265647691,2073.15960929969,65.32614339577421,0.36199237516574223
577.05,2089.4434,528.5648,62.3989,3953258.75,-123916.8906,0.3504,3,3921645.614392504,-112164.44461104872,2072.6080533172303,64.82471168932712,0.36232932915402255
577.2,2095.8748,525.0699,61.454,3991611.25,-123916.8906,0.3464,3,3923524.5560192913,-110455.12881510712,2072.1129039094835,64.32601649942393,0.3626308436168512
577.35,2105.5498,526.0789,59.0014,4002327.75,-123916.8906,0.3403,3,3925717.8709481135,-108555.874635334,2071.6844501683067,63.83262394874923,0.36289056686550847
577.5,2115.2209,526.2641,56.6875,4019336.0,-116189.2969,0.3343,3,3928227.3833425418,-106465.8958093678,2071.332252876242,63.34700283524719,0.363102603285999
577.65,2109.6011,523.9343,55.6413,4026453.5,-88873.3672,0.3378,3,3931052.814187877,-104184.90760295343,2071.065036784423,62.87150929274697,0.3632615797966166
577.8,2097.4863,522.2186,55.4301,4016483.0,-64331.2969,0.3453,3,3934191.710185021,-101713.13221723282,2070.8905909184377,62.40837266757898,0.36336270729376496
577.95,2089.1133,521.7235,55.5591,4004258.25,-64331.2969,0.3506,3,3937639.3889616206,-99051.30244550147,2070.8156780286245,61.95968270096419,0.36340183639841034
578.1,2083.822,523.4979,56.5735,3980639.0,-64331.2969,0.3539,3,3941388.901680529,-96200.6635886031,2070.8459542178625,61.52737809367491,0.36337550686727504
578.25,2075.7666,525.3659,58.8328,3951088.0,-64331.2969,0.3589,3,3945431.013994321,-93162.973647799,2070.985899684858,61.113236515746976,0.3632809900918097
578.4,2073.9873,524.4722,60.457,3954431.25,-64331.2969,0.36,3,3949754.206148483,-89940.50182335865,2071.238761415026,60.718866110004974,0.3631163241735956
578.55,2066.0771,522.0605,60.457,3957540.75,-64331.2969,0.365,3,3954344.692876011,-86536.02535619876,2071.6065085353525,60.34569852398147,0.3628803411365301
578.7,2050.5691,517.4237,60.5361,3963094.0,-64331.2969,0.3746,3,3959186.4635537267,-82952.8247585793,2072.08980092505,59.99498349060479,0.3625726859132889
578.85,2035.0587,512.4415,60.7327,3971282.5,-64331.2969,0.3843,3,3964261.3429069445,-79194.67748807825,2072.6879715416267,59.66778496392873,0.36219382682543255
579.0,2015.0077,511.2166,60.8142,3941585.5,-64331.2969,0.3969,3,3969549.072355658,-75265.85012674582,2073.3990227833506,59.36497880230973,0.36174505736236506
579.15,2006.6368,511.1979,61.5059,3925341.25,-64331.2969,0.4021,3,3975027.4118938223,-71171.08913442331,2074.2196370653596,59.08725197792796,0.3612284891533131
579.3,2033.6536,512.826,63.0521,3965553.0,-64331.2969,0.3852,3,3980672.2621854395,-66915.61025164559,2075.145201639259,58.835103278515994,0.36064703611770155
579.45,2063.0764,513.6528,63.4469,4016480.0,-64331.2969,0.3669,3,3986457.806348972,-62505.08663328165,2076.169847536368,58.60884545471636,0.3600043898718549
579.6,2061.6943,512.9974,63.4469,4018917.0,-64331.2969,0.3677,3,3992356.6706875116,-57945.63579906012,2077.286502364387,58.408608754741316,0.35930498656292914
579.75,2066.5811,513.2109,63.4469,4026772.25,-64331.2969,0.3647,3,3998340.103408441,-53243.80549133677,2078.4869565377603,58.23434577705243,0.35855396539341394
579.9,2062.6487,514.6796,63.4469,4007672.0,-64331.2969,0.3671,3,4004378.1701652706,-48406.55853385449,2079.7619423749466,58.08583756170157,0.35775711919047176
580.05,2064.3391,519.931,63.4415,3970595.75,-64331.2969,0.366,3,4010439.965048231,-43441.25678779397,2081.1012253527742,57.96270083185308,0.35692083746282166
580.2,2060.1455,529.2081,63.4102,3893010.0,-64331.2969,0.3686,3,4016493.8354514167,-38355.64430309798,2082.4937066704706,57.86439628890473,0.3560520424728837
580.35,2060.1743,536.8561,63.1308,3837481.0,-64331.2969,0.3687,3,4022507.6190552637,-33157.829763862464,2083.92753614541,57.790237857598534,0.355158118932531
580.5,2078.6892,536.466,60.6871,3874783.5,-64331.2969,0.3571,3,4028448.890986353,-27856.26832651722,2085.3902343405107,57.7394027716085,0.3542468380061614
580.65,2071.2649,532.87,58.1385,3887320.5,-64331.2969,0.3617,3,4034285.2190541923,-22459.742948571227,2086.8688227109496,57.71094238534273,0.3533262763740425
580.8,2076.8821,516.9189,58.0621,4017853.5,-64331.2969,0.3582,3,4039984.424818836,-16977.345303883874,2088.3499604567414,57.703793594121336,0.3524047311712139
580.95,2082.1948,511.3886,57.62,4071646.25,-64331.2969,0.3548,3,4045514.848115906,-11418.456377761395,2089.8200866789166,57.71679074249911,0.3514906316718937
581.1,2110.2659,518.0344,57.62,4073636.0,-64331.2969,0.3373,3,4050845.6125587295,-5792.726831694192,2091.265566361636,57.74867789929175,0.35059244863565875
581.25,2100.4004,525.0218,57.62,4000603.75,-64236.8945,0.3435,3,4055946.8894528146,-110.05722327932152,2092.6728386416594,57.79812137782566,0.3497186022690305
581.4,2078.3999,528.9114,57.62,3929580.25,-57302.5391,0.3573,3,4060790.1574974502,5619.421838144702,2094.028565781076,57.86372238104186,0.34887736978398604
581.55,2082.5,528.706,58.0467,3938862.0,84916.4609,0.3547,3,4065348.45561438,11385.369525336317,2095.3197812297817,57.944029653311425,0.34807679355288945
581.7,2070.459,524.6318,58.0467,3946500.0,84916.4609,0.3622,3,4069596.6262355517,17177.254547999684,2096.5340351514037,58.03755202411922,0.3473245908670606
581.85,2082.5764,519.5057,58.558,4008786.0,84916.4609,0.3547,3,4073511.546401694,22984.374767107925,2097.6595357905767,58.14277073309435,0.34662806630342263
582.0,2098.0669,513.4765,58.5756,4086045.75,84916.4609,0.345,3,4077072.3440717002,28795.876614596964,2098.685285080884,58.25815143114859,0.3459940276902674
582.15,2107.6663,511.5498,58.2431,4120165.5,84916.4609,0.339,3,4080260.597119755,34600.77427218707,2099.601206931462,58.38215575866013,0.3454287066391284
582.3,2103.2383,510.3503,58.2193,4121165.5,84916.4609,0.3417,3,4083060.5126028275,40387.968571297744,2100.398266686081,58.51325240863432,0.3449376845751481
582.45,2087.6565,510.701,58.5424,4087828.5,84916.4609,0.3514,3,4085459.0840152567,46146.26558449245,2101.068580321151,58.64992759050548,0.3445258251533577
582.6,2086.6321,512.7239,58.8443,4069706.75,84916.4609,0.3521,3,4087446.2244090275,51864.39488753354,2101.6055120380497,58.79069481862757,0.3441972138932621
582.75,2089.3203,515.5092,58.8786,4052935.5,84916.4609,0.3504,3,4089014.87344694,57531.02747985207,2102.0037590098204,58.93410395844619,0.3439551057994538
582.9,2094.4797,514.2874,58.8786,4072597.75,84916.4609,0.3472,3,4090161.076670161,63134.79335994796,2102.2594221616987,59.07874947275487,0.3438018816621987
583.05,2101.9368,512.6005,58.2242,4100548.75,84916.4609,0.3426,3,4090884.035500175,68664.29876083788,2102.370061998094,59.22327782021728,0.3437390136496645
583.2,2095.5913,511.6761,58.0753,4095540.25,84916.4609,0.3465,3,4091186.1267560106,74108.14305906673,2102.3347386342675,59.36639396838174,0.3437670407134334
583.35,2092.467,510.8596,57.4574,4095974.0,84916.4609,0.3485,3,4091072.8907485735,79454.93537889935,2102.1540353477276,59.50686699362353,0.3438855542319557
583.5,2119.5603,511.9256,57.3106,4140340.75,84916.4609,0.3316,3,4090552.9873125684,84693.31092102072,2101.830065130881,59.643534750721386,0.34409319421358914
583.65,2125.772,513.5036,57.3106,4139749.75,84916.4609,0.3276,3,4089638.119450262,89811.94705230446,2101.366459901171,59.77530760501059,0.34438765627280066
583.8,2114.0945,513.5224,57.9749,4116845.25,84916.4609,0.3349,3,4088342.9245872553,94799.57919987508,2100.7683422060904,59.90117123015456,0.3447657094810268
583.95,2111.6204,510.8415,58.1842,4133650.5,84916.4609,0.3365,3,4086684.8337754663,99645.01659870753,2100.0422794461806,60.02018848444911,0.34522322507869213
584.1,2116.2869,510.6817,58.1842,4144041.5,84916.4609,0.3336,3,4084683.8995194337,104337.15794730073,2099.1962208274776,60.13150038812698,0.34575521591813857
584.25,2125.5339,513.2444,57.3432,4141375.0,84916.4609,0.3278,3,4082362.5932454146,108865.00703046234,2098.239417443958,60.234326233278296,0.3463558863899121
584.4,2114.2498,515.4706,56.0535,4101634.25,84916.4609,0.3348,3,4079745.573775021,113217.68837188651,2097.1823260783603,60.32796286666195,0.3470186924682087
584.55,2109.3284,517.5963,55.6322,4075252.25,84916.4609,0.3379,3,4076859.4285024754,117384.46298193099,2096.0364974943586,60.41178319377554,0.3477364113965192
584.7,2105.8643,519.5184,55.3307,4053512.5,84916.4609,0.3401,3,4073732.3893029816,121354.74426775625,2094.8144501723873,60.485233960003036,0.3485012204228759
584.85,2092.8679,518.6968,55.1802,4034842.75,84916.4609,0.3482,3,4070394.0255155168,125118.11417373674,2093.5295306136254,60.54783287140458,0.34930478388682007
585.0,2097.1594,515.2933,55.3454,4069956.25,84916.4609,0.3455,3,4066874.916642917,128664.33961976302,2092.1957614997596,60.59916512369203,0.3501383478584677
585.15,2106.9653,516.7051,56.4387,4077749.75,84916.4609,0.3394,3,4063206.3076917357,131983.38930370545,2090.8276791484063,60.63887941309728,0.35099284143501386
585.3,2101.5388,516.8865,57.0671,4065760.25,109553.0625,0.3428,3,4059419.75033058,135065.4509318944,2089.4401618437664,60.6666835071443,0.3518589837127752
585.45,2097.9434,516.1172,58.4501,4064858.0,145690.8125,0.345,3,4055546.7332751728,137900.94893798372,2088.0482507475763,60.68233945674307,0.35272739537448305
585.6,2103.8606,515.5051,61.9482,4081183.75,159570.625,0.3414,3,4051618.3055082536,140480.56274600516,2086.6669652051687,60.685658533507336,0.35358871376295997
585.75,2108.1643,512.3154,65.2975,4115060.5,159570.625,0.3387,3,4047664.696109695,142795.24562780725,2085.31111435402,60.67649597774124,0.3544337102544229
585.9,2108.8599,509.9289,66.4421,4135598.0,159570.625,0.3382,3,4043714.9346043146,144836.24419843598,2083.995107016247,60.65474564313084,0.3552534086982282
586.05,2100.1543,509.3235,66.4421,4123410.25,159570.625,0.3436,3,4039796.475829495,146595.11858539318,2082.7327619110592,60.62033462381668,0.35603920365557085
586.2,2098.5366,508.8317,66.4421,4124231.25,159570.625,0.3446,3,4035934.8333799895,148063.76329915124,2081.537120257265,60.573217948223274,0.35678297714802887
586.35,2106.9453,508.566,66.4421,4142915.25,159570.625,0.3394,3,4032153.2257016357,149234.4288228699,2080.420262848923,60.51337342179617,0.35747721261835136
586.5,2110.52,508.5943,66.8358,4149711.75,159570.625,0.3372,3,4028472.2388780396,150099.74392901437,2079.39313367862,60.44079669767597,0.35811510481083547
586.65,2110.9204,508.3675,67.2738,4152351.75,159570.625,0.3369,3,4024909.510083987,150652.73871958713,2078.465372152402,60.35549665035513,0.3586906642972016
586.8,2104.9221,507.7157,67.2738,4145863.5,159570.625,0.3407,3,4021479.435566059,150886.8683750434,2077.6451558880008,60.25749112255888,0.35919881540609583
586.95,2094.3184,506.4056,66.6837,4135650.0,159570.625,0.3473,3,4018192.9068548107,150796.03758474826,2076.9390560138863,60.14680311001402,0.3596354863601261
