DEPTH,RHOB,DT,GR,AI,AIR,PHIE,label
597.45,1764.293,540.345,41.7686,3265150.5,-256046.9062,0.5536,3
597.6,1756.6877,535.7512,42.1829,3278947.5,-256046.9062,0.5583,3
597.75,1755.2034,534.4623,42.999,3284089.0,-256046.9062,0.5592,3
597.9,1759.6879,539.5481,45.3024,3261488.75,-256046.9062,0.5564,3
598.05,1773.1433,546.9275,46.4124,3241997.25,-256046.9062,0.548,3
598.2,1794.5487,553.5098,46.4124,3242141.0,-256046.9062,0.5346,3
598.35,1793.6193,555.8811,46.4124,3226607.0,-256046.9062,0.5352,3
598.5,1766.7863,552.6149,46.4124,3197036.75,-256046.9062,0.552,3
598.65,1710.3068,545.2143,46.5445,3136840.25,-256046.9062,0.5873,3
598.8,1634.1307,542.7289,47.226,3010929.5,-256046.9062,0.6349,3
598.95,1627.1602,538.6812,48.0279,3021111.0,-256046.9062,0.6393,3
599.1,1702.2637,529.5202,49.0623,3215058.0,-256046.9062,0.5924,3
599.25,1753.6807,520.4597,49.862,3369902.0,-256046.9062,0.5602,3
599.4,1805.0162,511.5309,51.0036,3528670.75,-256046.9062,0.5281,3
599.55,1804.8492,515.1532,51.3625,3503551.0,-256046.9062,0.5282,3
599.7,1829.1418,524.2209,52.4597,3489199.75,-256046.9062,0.513,3
599.85,1883.3359,532.0024,54.3142,3540056.5,-256046.9062,0.4792,3
600.0,1929.0072,540.3126,59.703,3570169.5,-256046.9062,0.4506,3
600.15,1937.2632,539.8325,59.703,3588638.25,-249545.4531,0.4454,3
600.3,1936.0493,538.764,59.6998,3593507.75,-59458.0117,0.4462,3
600.45,1925.3,543.6034,59.4736,3541736.5,62003.9023,0.4529,3
600.6,1895.7,550.6479,57.8395,3442671.5,62003.9023,0.4714,3
600.75,1901.918,549.5013,57.2965,3461171.25,62003.9023,0.4676,3
600.9,1905.0931,545.2362,57.8211,3494078.25,62003.9023,0.4656,3
601.05,1915.5945,534.1101,59.3978,3586607.5,62003.9023,0.459,3
601.2,1927.7708,524.3948,59.5563,3676287.75,62003.9023,0.4514,3
601.35,1911.5752,509.6297,60.1979,3751075.25,62003.9023,0.4615,3
601.5,1918.2612,503.6456,62.4369,3808802.75,62003.9023,0.4573,3
601.65,1932.4861,500.284,64.1195,3862813.75,62003.9023,0.4485,3
601.8,1945.9919,502.2244,65.6151,3874742.5,62003.9023,0.44,3
601.95,1947.3585,511.3772,65.9613,3808266.25,62003.9023,0.4392,3
602.1,1910.7551,519.262,65.9882,3680024.25,62003.9023,0.4621,3
602.25,1909.5891,529.2892,65.8632,3608010.25,62003.9023,0.4628,3
602.4,1931.0496,530.972,65.8371,3636823.0,62003.9023,0.4493,3
602.55,1950.8146,529.4287,67.376,3684782.5,62003.9023,0.437,3
602.7,1985.4935,519.6743,67.7769,3821316.0,62003.9023,0.4153,3
602.85,2026.0387,511.7823,67.4541,3959110.25,62003.9023,0.3899,3
603.0,2030.0999,510.7213,67.5717,3974972.25,62003.9023,0.3874,3
603.15,2049.2441,508.616,67.6461,4029160.75,62003.9023,0.3755,3
603.3,2054.988,504.3209,67.6461,4074826.25,62003.9023,0.3719,3
603.45,2048.7598,498.8185,67.6461,4107310.0,62003.9023,0.3757,3
603.6,2044.9034,493.2142,68.3263,4146179.0,62003.9023,0.3782,3
603.75,2036.9332,491.9955,68.646,4140157.25,62003.9023,0.3831,3
603.9,2043.1969,495.0214,69.4181,4127501.25,62003.9023,0.3793,3
604.05,2063.9927,497.4675,70.9256,4148974.5,147492.75,0.3663,3
604.2,2077.8716,498.1689,70.5018,4171016.5,332151.4688,0.3576,3
604.35,2088.2009,497.9554,69.7967,4193557.5,417226.875,0.3511,3
604.5,2081.7317,497.5941,69.8101,4183589.5,417226.875,0.3551,3
604.65,2076.5203,497.3689,69.7991,4175011.5,417226.875,0.3584,3
604.8,2078.2678,497.2762,69.7259,4179302.5,417226.875,0.3573,3
604.95,2069.5161,499.2672,66.98,4145224.5,417226.875,0.3628,3
605.1,2041.8065,502.2936,64.6094,4065086.0,417226.875,0.3801,3
605.25,2010.9894,504.945,64.0309,3982692.0,417226.875,0.3994,3
605.4,1988.2521,508.8241,63.0391,3907747.5,417226.875,0.4136,3
605.55,1947.7657,511.8653,62.5869,3805290.5,417226.875,0.4389,3
605.7,1854.0737,511.1108,61.2663,3627206.25,417226.875,0.4974,3
605.85,1709.2046,507.4261,58.8973,3367703.25,417226.875,0.588,3
606.0,1606.1929,503.2346,55.7408,3191673.25,417226.875,0.6524,3
606.15,1584.4503,499.9312,52.6155,3169338.0,417226.875,0.666,3
606.3,1599.0934,498.0512,52.0566,3210686.0,417226.875,0.6568,3
606.45,1644.9736,499.1552,51.6781,3295447.5,417226.875,0.6282,3
606.6,1667.788,501.5593,51.9027,3325226.75,417226.875,0.6139,3
606.75,1669.2313,503.043,52.5709,3318269.0,417226.875,0.613,3
606.9,1679.0963,503.3541,54.5152,3335803.0,417226.875,0.6068,3
607.05,1706.0676,505.2073,57.4857,3376850.25,417226.875,0.59,3
607.2,1750.9622,508.2265,59.0054,3445195.5,417226.875,0.5619,3
607.35,1784.998,509.9427,62.9088,3500401.75,417226.875,0.5406,3
607.5,1837.1674,508.7555,63.8599,3611332.25,417226.875,0.508,3
607.65,1904.6068,505.0563,64.5759,3771313.25,417226.875,0.4659,3
607.8,1957.9629,500.3793,64.9608,3913253.0,417226.875,0.4325,3
607.95,2011.9141,496.2115,65.7207,4054516.75,414612.6562,0.3988,3
608.1,2071.7837,497.2867,67.5314,4166156.5,401783.625,0.3614,3
608.25,2094.4077,500.5341,68.8431,4184352.0,389055.1875,0.3472,3
608.4,2114.7834,507.1347,70.0528,4170220.25,389055.1875,0.3345,3
608.55,2110.8169,514.8032,70.0528,4100338.0,389055.1875,0.337,3
608.7,2092.9075,518.8248,69.7583,4033939.25,389055.1875,0.3482,3
608.85,2092.3821,518.4149,67.8466,4036086.25,389055.1875,0.3485,3
609.0,2055.5332,515.9047,67.6003,3984395.25,389055.1875,0.3716,3
609.15,2061.4299,510.3516,65.537,4039232.0,389055.1875,0.3679,3
609.3,2076.2864,510.8453,65.6453,4064413.25,389055.1875,0.3585,3
609.45,2073.0562,510.431,67.0536,4061384.75,389055.1875,0.3605,3
609.6,2064.27,510.8452,67.8761,4040889.25,389055.1875,0.3661,3
609.75,2085.8704,515.1266,67.8961,4049233.0,389055.1875,0.3526,3
609.9,2117.364,517.249,68.6199,4093509.75,389055.1875,0.3329,3
610.05,2112.2,516.7385,68.6199,4087560.5,389055.1875,0.3361,3
610.2,2095.708,519.9423,67.8809,4030657.5,389055.1875,0.3464,3
610.35,2068.6323,519.3886,67.447,3982820.75,389055.1875,0.3633,3
610.5,2019.0302,521.2388,66.553,3873538.5,389055.1875,0.3943,3
610.65,1940.033,525.1078,66.0313,3694613.5,389055.1875,0.4437,3
610.8,1877.4989,525.0259,66.004,3576006.75,389055.1875,0.4828,3
610.95,1759.4165,523.7202,66.4721,3359411.0,389055.1875,0.5566,3
611.1,1761.4757,520.7301,67.3815,3382732.25,389055.1875,0.5553,3
611.25,1827.441,518.798,74.5845,3522507.5,389055.1875,0.5141,3
611.4,1992.9604,517.2657,77.0117,3852998.25,389055.1875,0.4107,3
611.55,2062.4163,517.6215,77.5926,3984393.5,389055.1875,0.3672,3
611.7,2111.4434,520.3502,77.8527,4057676.75,389055.1875,0.3366,3
611.85,2126.1875,521.0789,77.9227,4080355.5,334474.6875,0.3274,3
612.0,2125.6194,521.0212,77.9298,4079718.0,41928.168,0.3278,1
612.15,2120.3003,529.4449,77.9298,4005080.75,-28004.123,0.3311,1
612.3,2114.1687,537.6874,77.7895,3932144.0,-28004.123,0.3349,1
612.45,2107.5745,537.6114,76.4743,3920261.5,-28004.123,0.339,1
612.6,2090.3496,533.8536,72.2753,3915572.5,-28004.123,0.3498,1
612.75,2064.4685,524.7667,62.1175,3934191.75,-28004.123,0.366,1
612.9,1959.5739,513.6256,52.6423,3814347.25,-28004.123,0.4315,1
613.05,1782.4332,512.2405,46.2556,3480169.75,-28004.123,0.5422,1
613.2,1602.3246,517.314,40.8572,3098386.0,-28004.123,0.6548,1
613.35,1515.5713,519.1543,38.2206,2919297.5,-28004.123,0.709,1
613.5,1522.7195,517.4046,37.7557,2943091.75,-28004.123,0.7046,1
613.65,1576.5121,511.5262,37.7557,3082608.5,-28004.123,0.6709,1
613.8,1646.1213,501.5068,38.2126,3283590.0,-28004.123,0.6274,1
613.95,1735.5714,485.5605,39.8441,3577675.25,-28004.123,0.5715,1
614.1,1824.0104,479.8867,41.708,3800651.0,-28004.123,0.5162,1
614.25,1884.4695,496.2758,42.4131,3798692.25,-28004.123,0.4785,1
614.4,1907.6261,521.6908,42.4131,3658610.0,-28004.123,0.464,1
614.55,1899.1835,544.7762,42.7607,3488005.0,-28004.123,0.4693,1
614.7,1892.59,577.0193,42.689,3284165.0,-28004.123,0.4734,1
614.85,1901.4752,600.8195,42.2688,3164843.0,-28004.123,0.4678,1
615.0,1918.298,606.574,42.2107,3162489.5,-28004.123,0.4573,1
615.15,1918.0674,607.8884,41.4582,3155262.25,-28004.123,0.4575,1
615.3,1869.5488,606.7542,40.2479,3081281.75,-28004.123,0.4878,1
615.45,1801.3429,608.6083,38.3439,2959910.0,-81634.8516,0.5304,1
615.6,1717.6893,614.7957,36.4213,2794970.75,-262430.5312,0.5827,1
615.75,1628.1564,621.1252,36.4213,2621301.25,-419543.3125,0.6387,1
615.9,1593.7394,620.4517,36.9204,2568659.75,-419543.3125,0.6602,1
616.05,1580.6459,615.702,38.259,2567369.0,-419543.3125,0.6684,1
616.2,1577.4437,604.1718,39.452,2611231.25,-419543.3125,0.6704,1
616.35,1578.0695,595.2086,39.9057,2651282.0,-419543.3125,0.6699,1
616.5,1591.6219,598.4641,39.9057,2659504.0,-419543.3125,0.6615,1
616.65,1636.4061,607.9667,39.6028,2691092.0,-419543.3125,0.6335,1
616.8,1745.5244,620.8068,38.8497,2811213.75,-419543.3125,0.5653,1
616.95,1858.8505,627.5147,38.5521,2962163.5,-419543.3125,0.4945,1
617.1,1898.4379,631.5037,38.3235,3006247.0,-419543.3125,0.4697,1
617.25,1899.111,635.9338,38.6538,2986351.5,-419543.3125,0.4693,1
617.4,1880.6031,637.0305,38.6793,2952080.5,-419543.3125,0.4808,1
617.55,1834.326,634.1915,38.9916,2892368.25,-419543.3125,0.5098,1
617.7,1813.876,631.4402,40.22,2872665.75,-419543.3125,0.5226,1
617.85,1825.645,626.5288,40.3551,2913883.5,-419543.3125,0.5152,1
618.0,1860.6187,627.9559,40.3283,2962980.75,-419543.3125,0.4934,1
618.15,1885.5029,627.1004,40.1336,3006730.25,-419543.3125,0.4778,1
618.3,1897.8812,623.3923,39.8196,3044457.5,-419543.3125,0.4701,1
618.45,1893.1718,618.3832,39.8196,3061495.0,-419543.3125,0.473,1
618.6,1874.9513,612.195,39.9231,3062652.0,-422426.75,0.4844,1
618.75,1833.9498,610.5465,40.9422,3003833.75,-450573.25,0.51,1
618.9,1799.2308,616.6706,41.1939,2918023.75,-453036.3125,0.5317,1
619.05,1752.3689,636.5294,42.1219,2753005.0,-453036.3125,0.561,1
619.2,1700.0724,636.4419,42.7684,2671213.25,-453036.3125,0.5938,1
619.35,1679.09,636.0414,42.7684,2639910.75,-453036.3125,0.6068,1
619.5,1685.7001,630.4813,42.7684,2673671.75,-453036.3125,0.6027,1
619.65,1737.5,621.434,42.7684,2795952.5,-453036.3125,0.5703,1
619.8,1764.0498,616.7019,42.7684,2860464.25,-453036.3125,0.5537,1
619.95,1797.4725,614.5147,41.2222,2925035.5,-453036.3125,0.5328,1
620.1,1825.8737,609.5568,38.5315,2995438.25,-453036.3125,0.515,1
620.25,1821.4114,605.8661,38.0966,3006296.75,-453036.3125,0.5178,1
620.4,1803.7067,606.6235,36.9531,2973359.25,-453036.3125,0.529,1
620.55,1811.5404,606.7065,36.8554,2985859.5,-453036.3125,0.524,1
620.7,1823.4971,606.8143,36.8554,3005032.75,-453036.3125,0.5166,1
620.85,1826.647,601.7454,37.2651,3035615.25,-453036.3125,0.5146,1
621.0,1858.5641,601.5051,38.453,3089848.75,-453036.3125,0.4947,1
621.15,1905.7537,602.6131,38.7392,3162462.25,-453036.3125,0.4652,1
621.3,1949.4956,606.0524,39.5479,3216664.25,-453036.3125,0.4378,1
621.45,1995.74,612.3314,41.4856,3259174.75,-453036.3125,0.4089,1
621.6,1992.9414,611.7682,41.9092,3257666.25,-453036.3125,0.4106,1
621.75,1991.7343,603.7303,41.9092,3299207.25,-392259.2812,0.4114,1
621.9,2026.4225,599.6323,41.3927,3379509.0,-241986.6719,0.3897,1
622.05,2005.6041,596.119,41.2296,3364375.25,-200138.1406,0.4027,1
622.2,2001.5148,596.6802,41.2296,3354415.5,-200138.1406,0.4053,1
622.35,2005.9268,594.8962,41.2296,3371920.25,-200138.1406,0.4026,1
622.5,2002.1227,588.2019,41.2296,3403911.0,-200138.1406,0.4049,1
622.65,1974.5234,579.5438,38.5694,3406990.25,-200138.1406,0.4222,1
622.8,1945.8966,573.4695,37.3189,3393172.0,-200138.1406,0.44,1
622.95,1931.4561,573.4673,37.3189,3368062.25,-200138.1406,0.4491,1
623.1,1953.4376,582.2864,37.759,3354788.75,-200138.1406,0.4354,1
623.25,1981.2257,585.3161,38.0915,3384934.5,-200138.1406,0.418,1
623.4,2019.384,580.3046,38.6761,3480217.75,-200138.1406,0.3941,1
623.55,2035.1906,570.7761,39.033,3565954.25,-200138.1406,0.3843,1
623.7,2006.277,556.0198,40.5558,3608524.25,-200138.1406,0.4023,1
623.85,1992.5416,549.3554,42.176,3627046.75,-200138.1406,0.4109,1
624.0,2015.6417,551.6923,42.5451,3653505.25,-200138.1406,0.3965,1
624.15,1987.2537,558.5023,42.5451,3559203.5,-200138.1406,0.4142,1
624.3,1921.5105,568.3763,42.1099,3381307.25,-200138.1406,0.4553,1
624.45,1881.5773,574.8446,40.2944,3273311.0,-200138.1406,0.4802,1
624.6,1851.8824,574.541,37.7106,3223193.5,-200138.1406,0.4988,1
624.75,1827.0078,570.1874,35.3808,3204194.25,-200138.1406,0.5143,1
624.9,1818.4738,567.8165,34.0675,3202572.5,-200138.1406,0.5197,1
625.05,1829.332,566.7101,34.0675,3228031.5,-161286.9375,0.5129,1
625.2,1838.8059,562.0547,34.5541,3271748.25,-46186.2734,0.507,1
625.35,1827.8208,557.1874,36.5075,3280423.75,45482.8516,0.5139,1
625.5,1791.8451,554.8049,39.0759,3229586.0,45482.8516,0.5364,1
625.65,1760.8114,550.6843,41.1924,3197487.0,45482.8516,0.5557,1
625.8,1749.8708,552.747,43.0397,3166088.75,45482.8516,0.5626,1
625.95,1708.0424,561.7776,43.0802,3041023.0,45482.8516,0.5887,1
626.1,1632.6173,572.7576,43.823,2851219.75,45482.8516,0.6359,1
626.25,1647.9128,588.1292,46.1522,2801898.25,45482.8516,0.6263,1
626.4,1702.8596,589.361,48.4889,2889497.75,45482.8516,0.592,1
626.55,1794.5022,583.2413,50.8121,3078081.0,45482.8516,0.5347,1
626.7,1886.395,568.9395,53.0154,3316490.0,45482.8516,0.4772,1
626.85,1938.0233,559.3531,54.0867,3464762.25,45482.8516,0.445,1
627.0,1937.3323,560.3859,54.0867,3457139.5,45482.8516,0.4454,1
627.15,1949.1118,560.0027,53.2968,3480604.5,45482.8516,0.4381,1
627.3,2004.1313,557.6212,50.1403,3594082.5,45482.8516,0.4037,1
627.45,1981.0063,552.0862,50.1403,3588148.0,45482.8516,0.4181,1
627.6,1941.5602,547.6555,50.4044,3545300.0,45482.8516,0.4428,1
627.75,1965.536,542.2944,51.9001,3624800.25,45482.8516,0.4278,1
627.9,2017.7523,533.976,52.2287,3778803.25,45482.8516,0.3951,1
628.05,2033.3053,529.6177,53.2643,3839175.5,45482.8516,0.3854,1
628.2,2000.5833,527.3486,57.1602,3793701.0,45482.8516,0.4059,1
628.35,2001.1276,522.438,60.1105,3830361.75,45482.8516,0.4055,1
628.5,2032.5305,531.8707,61.0352,3821577.25,47717.0859,0.3859,1
628.65,1958.5,537.5393,63.013,3643469.25,88251.5547,0.4322,1
628.8,1959.276,543.1295,65.0847,3607389.0,108839.2969,0.4317,1
628.95,1987.6104,552.8816,66.4378,3595002.25,108839.2969,0.414,1
629.1,2017.8,562.2592,67.881,3588736.75,108839.2969,0.3951,1
629.25,2051.7773,560.7862,67.881,3658752.75,108839.2969,0.3738,1
629.4,2048.2048,551.4946,67.881,3713941.5,108839.2969,0.3761,1
629.55,2038.6908,553.1691,66.7951,3685478.75,108839.2969,0.3821,1
629.7,2007.8984,560.1677,66.2598,3584528.75,108839.2969,0.4013,1
629.85,1948.1843,567.7947,66.0797,3431291.0,108839.2969,0.4386,1
630.0,1951.8235,576.9952,66.0676,3382789.5,108839.2969,0.4364,1
630.15,1986.1028,576.0082,66.0676,3448071.5,108839.2969,0.4149,1
630.3,2029.8752,569.3104,68.2198,3565668.5,108839.2969,0.3876,1
630.45,2049.4307,556.0784,69.7531,3685865.75,108839.2969,0.3754,1
630.6,2044.8271,537.2028,70.3222,3807035.75,108839.2969,0.3782,1
630.75,2028.3463,534.655,70.3908,3793754.5,108839.2969,0.3885,1
630.9,2012.1251,540.2249,71.4996,3724751.75,108839.2969,0.3987,1
631.05,1965.3265,563.0184,75.1585,3492774.5,108839.2969,0.428,1
631.2,1967.3878,574.9661,76.0083,3421797.25,108839.2969,0.4266,1
631.35,1993.2928,570.7814,76.0083,3492456.5,108839.2969,0.4104,1
631.5,2049.4448,551.0821,74.5157,3721133.75,108839.2969,0.3754,1
631.65,2118.707,531.022,73.8423,3991842.75,108839.2969,0.3321,1
631.8,2136.1279,518.1187,73.0444,4123188.0,108839.2969,0.3212,1
631.95,2131.4412,512.0431,72.7603,4162663.0,108839.2969,0.3241,1
632.1,2112.0134,522.3297,71.8025,4044711.5,74854.2422,0.3362,1
632.25,2080.8633,534.6985,69.5782,3892271.25,53233.3633,0.3557,1
632.4,2043.2383,537.3701,68.2226,3802259.5,50268.5234,0.3792,1
632.55,2007.5559,533.0611,67.839,3766036.0,50268.5234,0.4015,1
632.7,1965.9413,527.6715,67.3097,3725571.75,50268.5234,0.4275,1
632.85,1959.3259,521.7915,67.4811,3755241.5,50268.5234,0.4316,1
633.0,1966.0439,517.4169,67.8843,3799759.25,50268.5234,0.4274,1
633.15,1962.7046,514.7628,69.3877,3812842.75,50268.5234,0.4295,1
633.3,1963.201,509.2487,71.3552,3855362.25,50268.5234,0.4293,1
633.45,1972.8394,506.7652,72.3624,3892993.0,50268.5234,0.4233,1
633.6,1988.3253,513.8931,72.607,3869463.0,50268.5234,0.4136,1
633.75,2000.8091,530.2928,72.607,3774349.0,50268.5234,0.4057,1
633.9,2042.5507,547.7131,72.5274,3728965.75,50268.5234,0.3797,1
634.05,2078.7598,560.3594,72.4457,3710085.25,50268.5234,0.357,1
634.2,2070.9983,566.7933,72.4457,3653908.0,50268.5234,0.3619,1
634.35,2059.6375,569.8229,73.3276,3614631.75,50268.5234,0.369,1
634.5,2061.5591,570.6111,74.4199,3613014.5,50268.5234,0.3678,1
634.65,2055.2129,567.6234,74.4199,3620693.25,50268.5234,0.3718,1
634.8,2033.4034,563.4604,73.7031,3609034.75,50268.5234,0.3854,1
634.95,2047.5197,551.186,72.6294,3716084.25,50268.5234,0.3765,1
635.1,2058.8586,538.5929,72.6294,3822680.5,50268.5234,0.3695,3
635.25,2055.9526,538.3657,74.4406,3818950.75,50268.5234,0.3713,3
635.4,2052.2307,542.9875,78.9386,3779606.75,50268.5234,0.3736,3
635.55,2049.4783,548.1803,81.9044,3738763.5,47132.4844,0.3753,3
635.7,2057.3772,552.6412,83.187,3722810.0,38161.7578,0.3704,3
635.85,2053.8589,547.6776,83.187,3750617.25,32939.5469,0.3726,3
636.0,2040.6034,535.1942,82.6805,3812836.0,32939.5469,0.3809,3
636.15,2022.922,532.7652,81.2011,3797183.25,32939.5469,0.3919,3
636.3,2002.7479,537.0363,80.806,3729230.5,32939.5469,0.4046,3
636.45,1975.3721,535.1755,80.806,3691098.25,32939.5469,0.4216,3
636.6,1979.0334,532.2163,81.0346,3718507.75,32939.5469,0.4194,3
636.75,1986.4261,529.5775,82.21,3750958.75,32939.5469,0.4147,3
636.9,1977.1008,525.9623,83.5358,3759106.0,32939.5469,0.4205,3
637.05,1995.4351,522.7871,83.9713,3816925.75,32939.5469,0.4091,3
637.2,2002.8981,526.235,84.4129,3806098.75,32939.5469,0.4045,3
637.35,1993.3013,528.107,84.4129,3774528.25,32939.5469,0.4104,3
637.5,1964.4414,533.9645,84.3354,3679264.25,32939.5469,0.4285,3
637.65,1911.2275,542.1185,83.7296,3525483.0,32939.5469,0.4617,3
637.8,1916.8605,545.1755,83.7241,3516051.5,32939.5469,0.4582,3
637.95,1946.7487,553.8345,83.7245,3515067.75,32939.5469,0.4396,3
638.1,1969.5614,549.4022,83.8394,3585061.25,32939.5469,0.4252,3
638.25,1965.3541,532.9285,86.1662,3687899.75,32939.5469,0.4279,3
638.4,1984.8223,523.4992,89.1448,3791474.0,32939.5469,0.4158,3
638.55,2023.2086,516.8083,92.7071,3914814.5,32939.5469,0.3917,3
638.7,2044.1001,509.4951,92.7071,4012011.75,32939.5469,0.3787,3
638.85,2055.1497,516.2995,92.7071,3980543.75,32939.5469,0.3718,3
639.0,2065.5508,534.463,92.3362,3864854.5,32939.5469,0.3653,3
639.15,2074.5742,546.678,92.1901,3794942.25,58218.5391,0.3597,3
639.3,2068.2776,555.0431,91.918,3726401.75,115844.0391,0.3636,3
639.45,2062.4626,560.3978,86.5242,3680385.75,119848.7109,0.3672,3
639.6,2045.3143,553.9481,84.8393,3692268.5,119848.7109,0.3779,3
639.75,2029.3215,550.3672,84.7141,3687209.0,119848.7109,0.388,3
639.9,1989.3292,546.3262,84.7141,3641240.75,119848.7109,0.4129,3
640.05,1973.2162,539.048,86.3434,3660613.0,119848.7109,0.423,3
640.2,1987.0325,535.9368,89.5489,3707616.75,119848.7109,0.4144,3
640.35,2014.3046,536.1924,94.3307,3756672.0,119848.7109,0.3973,3
640.5,2047.8756,539.1964,95.9277,3797972.5,119848.7109,0.3764,3
640.65,2084.291,546.8512,98.0812,3811422.5,119848.7109,0.3535,3
640.8,2096.4856,557.5232,98.5978,3760599.25,119848.7109,0.3459,3
640.95,2092.7822,564.5861,98.5978,3706851.25,119848.7109,0.3482,3
641.1,2087.0918,561.9378,97.0312,3714145.25,119848.7109,0.3518,3
641.25,2071.4526,556.4678,96.1967,3722507.0,119848.7109,0.3616,3
641.4,2044.7045,549.5648,95.3823,3720578.0,119848.7109,0.3783,3
641.55,2039.7762,546.8734,95.1007,3729892.5,119848.7109,0.3814,3
641.7,2038.4076,549.5245,94.905,3709464.25,119848.7109,0.3822,3
641.85,2047.6023,550.7952,94.5638,3717540.0,119848.7109,0.3765,3
642.0,2061.178,544.6099,91.2312,3785042.5,119848.7109,0.368,3
642.15,2066.0798,531.6774,86.4213,3886697.25,119848.7109,0.3649,3
642.3,2053.8457,517.8945,79.8589,3966150.5,119848.7109,0.3726,3
642.45,2052.7236,507.4536,73.6094,4045523.75,119848.7109,0.3733,3
642.6,2058.1973,505.1371,71.459,4074544.25,146196.4375,0.3699,3
642.75,2060.8276,512.1137,71.459,4024569.75,188526.9062,0.3682,3
642.9,2043.3773,518.4953,72.1314,3941105.0,206680.1875,0.3791,3
643.05,2038.5618,519.6111,73.7533,3923254.25,206680.1875,0.3821,3
643.2,2077.5564,514.8746,74.6958,4035828.75,206680.1875,0.3578,3
643.35,2112.3994,508.8883,74.6958,4151109.25,206680.1875,0.336,3
643.5,2114.6809,503.0158,71.6933,4204218.0,206680.1875,0.3346,3
643.65,2096.8142,500.3988,68.3689,4190437.75,206680.1875,0.3457,3
643.8,2083.3713,502.2439,68.1924,4148126.75,206680.1875,0.3541,3
643.95,2088.0432,499.9995,68.1924,4176232.75,206680.1875,0.3513,3
644.1,2097.7505,497.0949,69.3371,4220024.5,206680.1875,0.3452,3
644.25,2110.4988,495.7885,72.0656,4256925.0,206680.1875,0.3372,3
644.4,2124.3962,492.6105,73.8037,4312642.5,206680.1875,0.3285,3
644.55,2136.8059,491.6367,73.8037,4346324.5,206680.1875,0.3207,3
644.7,2143.2952,498.1007,72.399,4303486.5,206680.1875,0.3167,3
644.85,2132.5754,507.6035,69.2809,4201551.5,206680.1875,0.3234,3
645.0,2121.2834,512.7026,67.9004,4137450.0,206680.1875,0.3305,3
645.15,2134.5049,513.6751,67.4709,4155414.0,206680.1875,0.3222,3
645.3,2141.8389,509.3519,67.5453,4205214.0,206680.1875,0.3176,3
645.45,2133.7998,502.6688,67.832,4244949.0,206680.1875,0.3226,3
645.6,2127.3711,501.1305,68.2916,4245144.0,206680.1875,0.3267,3
645.75,2115.3086,501.1193,69.0349,4221165.0,206680.1875,0.3342,3
645.9,2102.5037,501.8064,71.0753,4189903.5,206680.1875,0.3422,3
646.05,2105.4224,504.81,75.3522,4170719.25,206680.1875,0.3404,3
646.2,2113.6414,505.6768,75.3522,4179834.0,205765.1562,0.3352,3
646.35,2116.9861,504.3094,75.0362,4197801.0,196197.8906,0.3331,3
646.5,2112.3508,501.3675,72.7151,4213226.0,170447.2188,0.336,3
646.65,2115.1707,498.0401,67.9983,4246989.0,170447.2188,0.3343,3
646.8,2112.6396,498.6156,67.9983,4237025.0,170447.2188,0.3359,3
646.95,2113.0767,501.0998,68.0482,4216875.0,170447.2188,0.3356,3
647.1,2124.4241,503.1843,68.8742,4221963.0,170447.2188,0.3285,3
647.25,2128.8606,504.6889,73.0967,4218169.5,170447.2188,0.3258,3
647.4,2129.2129,502.8601,77.08,4234205.5,170447.2188,0.3255,3
647.55,2125.3691,503.3127,77.08,4222770.0,170447.2188,0.3278,3
647.7,2120.9858,505.9743,76.8985,4191886.25,170447.2188,0.3306,3
647.85,2113.1025,506.8868,72.5609,4168788.75,170447.2188,0.3355,3
648.0,2098.7012,508.0952,72.043,4130530.5,170447.2188,0.3446,3
648.15,2098.9001,512.8569,69.6611,4092564.75,170447.2188,0.3444,3
648.3,2088.7664,518.6279,65.5867,4027490.5,170447.2188,0.3508,3
648.45,2082.2744,514.5616,65.5451,4046700.0,170447.2188,0.3548,3
648.6,2078.6436,513.0225,64.1668,4051759.25,170447.2188,0.3571,3
648.75,2066.5669,508.6955,61.9582,4062488.0,170447.2188,0.3647,3
648.9,2053.2959,508.6771,58.5832,4036541.75,170447.2188,0.373,3
649.05,2045.5411,509.1917,58.0523,4017233.75,170447.2188,0.3778,3
